Suggested Bundle Title,FullPrice,DiscountRate,FinalPrice,BundleType,OfferLabel
Guerlain Aqua Allegoria Florabloom Forte  Eau de Parfum 75ml + Guerlain L'Homme Idéal Le Parfum Eau de Parfum 100 ml,228.42543859649123,0.2,182.74,Rule-Based,-20%
"Converse γυναικεία sneakers ""Chuck Taylor All Star Lift Platform'' Φούξια 37 + Guess γυναικεία sneakers μονόχρωμα με ανάγλυφο λογότυπο ""Brecky 4"" Λευκό 40",215.0,0.15,182.75,Thematic,-15%
3x Dolce & Gabbana Dolce Eau de Parfum Dolce & Gabbana Dolce Eau de Parfum 50 ml – Offer Pack,203.11,0.1,182.8,Volume,-10%
Boggi Milano ανδρικό overshirt με τσέπες Oversized Fit Μπλε Σκούρο L + Gant ανδρικό πουκάμισο button down με καρό σχέδιο και τσέπη με λογότυπο Regular Fit Κόκκινο L,217.2125,0.15,184.63,Thematic,-15%
3x Dolce & Gabbana Pour Homme Eau de Toilette 75ml – Offer Pack,205.585,0.1,185.03,Volume,-10%
"Valentino γυναικεία τσάντα crossbody μονόχρωμη με μεταλλικό λογότυπο ""Copacabana S"" Ταμπά ONE SIZE + Valentino γυναικεία τσάντα crossbody μονόχρωμη με μεταλλικό λογότυπο ""Copacabana S"" Μαύρο ONE SIZE",218.175,0.15,185.45,Thematic,-15%
3x Guess γυναικεία ζακέτα μονόχρωμη Μαύρο M – Offer Pack,207.89999999999998,0.1,187.11,Volume,-10%
"3x Lee® ανδρικό τζην παντελόνι πεντάτσεπο Regular Fit  ""Daren Zip Fly"" Denim Blue 42W 34L – Offer Pack",209.91,0.1,188.92,Volume,-10%
3x Li - LA - LO γυναικεία αλυσίδα από χρυσό 9K – Offer Pack,210.0,0.1,189.0,Volume,-10%
3x Lacoste ανδρική πόλο μπλούζα με κεντημένο λογότυπο  Λευκό 4XL – Offer Pack,211.20000000000002,0.1,190.08,Volume,-10%
"Valentino γυναικεία τσάντα crossbody μονόχρωμη με μεταλλικό λογότυπο ""Copacabana S"" Ταμπά ONE SIZE + DKNY γυναικεία τσάντα ώμου μονόχρωμη με γυαλιστερή όψη και διακριτικό λογότυπο ""Suri"" Μοβ ONE SIZE",223.975,0.15,190.38,Thematic,-15%
"Guess γυναικεία sneakers μονόχρωμα με ανάγλυφο λογότυπο ""Brecky 4"" Λευκό 40 + BCBGMAXAZRIA γυναικεία σατέν παντελόνα με ελαστική μέση Σομον 44",224.0,0.15,190.4,Thematic,-15%
"Lacoste γυναικεία midi φούστα πλισέ με καρό print Λευκό 42 + Ugg γυναικεία mules suede ""Spring Cottage Clog"" Ταμπά 39",227.0,0.15,192.95,Thematic,-15%
Lacoste unisex T-shirt πικέ με λογότυπο Regular Fit Λευκό XXL + Boggi Milano ανδρικό overshirt με τσέπες Oversized Fit Μπλε Σκούρο L,228.0,0.15,193.8,Thematic,-15%
"DKNY γυναικεία τσάντα ώμου μονόχρωμη με γυαλιστερή όψη και διακριτικό λογότυπο ""Suri"" Μοβ ONE SIZE + Valentino γυναικεία τσάντα crossbody μονόχρωμη με μεταλλικό λογότυπο ""Copacabana S"" Μαύρο ONE SIZE",228.2,0.15,193.97,Thematic,-15%
Lacoste ανδρική μακρυμάνικη μπλούζα μονόχρωμη με κεντημένο λογότυπο Regular Fit  Μαύρο L + Boggi Milano ανδρικό overshirt με τσέπες Oversized Fit Μπλε Σκούρο L,228.6,0.15,194.31,Thematic,-15%
"Converse γυναικεία sneakers ""Chuck Taylor All Star Lift Platform'' Φούξια 37 + Ugg γυναικεία mules suede ""Spring Cottage Clog"" Ταμπά 39",230.0,0.15,195.5,Thematic,-15%
3x Azzaro The Most Wanted Eau de Parfum Intense 100 ml + Hair & Body Shampoo 75 ml + EDPI 10 ml – Offer Pack,219.24,0.1,197.32,Volume,-10%
"Valentino γυναικεία τσάντα crossbody μονόχρωμη με μεταλλικό λογότυπο ""Copacabana S"" Ταμπά ONE SIZE + Twinset γυναικεία τσάντα shopper ψάθινη με ανάγλυφο κεντημένο λογότυπο Λευκό ONE SIZE",233.39166666666665,0.15,198.38,Thematic,-15%
3x Dolce & Gabbana Intense Eau de Parfum Dolce & Gabbana Intense Eau de Parfum 25 ml – Offer Pack,220.93636363636364,0.1,198.84,Volume,-10%
"3x NEF-NEF σετ παπλωματοθήκη υπέρδιπλη με μαξιλαροθήκες ""Nautica - Nau Coast"" (3 τεμάχια) Μπλε ΣΕΤ – Offer Pack",222.0,0.1,199.8,Volume,-10%
"Twinset γυναικεία τσάντα shopper ψάθινη με ανάγλυφο κεντημένο λογότυπο Λευκό ONE SIZE + Valentino γυναικεία τσάντα crossbody μονόχρωμη με μεταλλικό λογότυπο ""Copacabana S"" Μαύρο ONE SIZE",237.61666666666667,0.15,201.97,Thematic,-15%
"3x Vans unisex sneakers ""Authentic"" Γαλάζιο 45 – Offer Pack",225.0,0.1,202.5,Volume,-10%
3x Nautica ανδρικό μπουφάν colorblocked με τσέπες και κεντημένο έμβλημα Λευκό - Μπλε M – Offer Pack,225.0,0.1,202.5,Volume,-10%
"Hugo Boss ανδρικό μαγιό σορτς με all-over handwritten logo ""Marco"" Μπλε Σκούρο L + Boggi Milano ανδρικό overshirt με τσέπες Oversized Fit Μπλε Σκούρο L",238.95,0.15,203.11,Thematic,-15%
"BCBGMAXAZRIA γυναικεία σατέν παντελόνα με ελαστική μέση Σομον 44 + Ugg γυναικεία mules suede ""Spring Cottage Clog"" Ταμπά 39",239.0,0.15,203.15,Thematic,-15%
"Lacoste γυναικεία δερμάτινα sneakers ""Powercourt"" Λευκό 39 + Guess γυναικεία sneakers μονόχρωμα με ανάγλυφο λογότυπο ""Brecky 4"" Λευκό 40",240.155,0.15,204.13,Thematic,-15%
"3x Wrangler® ανδρικό τζιν παντελόνι ""Greensboro Whispered Wash"" Μαύρο 32W 32L – Offer Pack",227.88,0.1,205.09,Volume,-10%
"Valentino γυναικεία τσάντα crossbody μονόχρωμη με μεταλλικό λογότυπο ""Copacabana S"" Ταμπά ONE SIZE + CK Jeans γυναικεία τσάντα crossbody με ανάγλυφο μονόγραμμα Μαύρο ONE SIZE",241.875,0.15,205.59,Thematic,-15%
"Valentino γυναικεία τσάντα crossbody μονόχρωμη με μεταλλικό λογότυπο ""Copacabana S"" Ταμπά ONE SIZE + Guess γυναικεία τσάντα tote μονόχρωμη με all-over 4G contrast logo print ""Vikky"" Καφέ ONE SIZE",241.975,0.15,205.68,Thematic,-15%
"DKNY γυναικεία τσάντα ώμου μονόχρωμη με γυαλιστερή όψη και διακριτικό λογότυπο ""Suri"" Μοβ ONE SIZE + Twinset γυναικεία τσάντα shopper ψάθινη με ανάγλυφο κεντημένο λογότυπο Λευκό ONE SIZE",243.41666666666669,0.15,206.9,Thematic,-15%
"Valentino γυναικεία τσάντα crossbody μονόχρωμη με μεταλλικό λογότυπο ""Copacabana S"" Ταμπά ONE SIZE + Karl Lagerfeld γυναικεία τσάντα tote βαμβακερή μονόχρωμη με contrast λεπτομέρειες ""Icon K S"" Μαύρο ONE SIZE",245.975,0.15,209.08,Thematic,-15%
"CK Jeans γυναικεία τσάντα crossbody με ανάγλυφο μονόγραμμα Μαύρο ONE SIZE + Valentino γυναικεία τσάντα crossbody μονόχρωμη με μεταλλικό λογότυπο ""Copacabana S"" Μαύρο ONE SIZE",246.10000000000002,0.15,209.18,Thematic,-15%
"Guess γυναικεία τσάντα tote μονόχρωμη με all-over 4G contrast logo print ""Vikky"" Καφέ ONE SIZE + Valentino γυναικεία τσάντα crossbody μονόχρωμη με μεταλλικό λογότυπο ""Copacabana S"" Μαύρο ONE SIZE",246.2,0.15,209.27,Thematic,-15%
"Karl Lagerfeld γυναικεία τσάντα tote βαμβακερή μονόχρωμη με contrast λεπτομέρειες ""Icon K S"" Μαύρο ONE SIZE + Valentino γυναικεία τσάντα crossbody μονόχρωμη με μεταλλικό λογότυπο ""Copacabana S"" Μαύρο ONE SIZE",250.2,0.15,212.67,Thematic,-15%
"3x Levi's® γυναικείο denim πουκάμισο με τσέπες ""Essential Western"" Denim Blue Ανοιχτό S – Offer Pack",237.0,0.1,213.3,Volume,-10%
"3x Valentino γυναικείο backpack μονόχρωμο με σχέδιο και contrast λογότυπο ""Ocarina"" Γκρι Γαλάζιο ONE SIZE – Offer Pack",237.60000000000002,0.1,213.84,Volume,-10%
"CK Jeans γυναικεία τσάντα crossbody με ανάγλυφο μονόγραμμα Μαύρο ONE SIZE + DKNY γυναικεία τσάντα ώμου μονόχρωμη με γυαλιστερή όψη και διακριτικό λογότυπο ""Suri"" Μοβ ONE SIZE",251.9,0.15,214.12,Thematic,-15%
"DKNY γυναικεία τσάντα ώμου μονόχρωμη με γυαλιστερή όψη και διακριτικό λογότυπο ""Suri"" Μοβ ONE SIZE + Guess γυναικεία τσάντα tote μονόχρωμη με all-over 4G contrast logo print ""Vikky"" Καφέ ONE SIZE",252.0,0.15,214.2,Thematic,-15%
"Lacoste γυναικεία δερμάτινα sneakers ""Powercourt"" Λευκό 39 + Ugg γυναικεία mules suede ""Spring Cottage Clog"" Ταμπά 39",255.155,0.15,216.88,Thematic,-15%
"DKNY γυναικεία τσάντα ώμου μονόχρωμη με γυαλιστερή όψη και διακριτικό λογότυπο ""Suri"" Μοβ ONE SIZE + Karl Lagerfeld γυναικεία τσάντα tote βαμβακερή μονόχρωμη με contrast λεπτομέρειες ""Icon K S"" Μαύρο ONE SIZE",256.0,0.15,217.6,Thematic,-15%
3x Ralph Lauren Polo Blue Parfum Ralph Lauren Polo Blue Parfum 125 ml  – Offer Pack,242.34,0.1,218.11,Volume,-10%
"3x Birkenstock γυναικεία σανδάλια ""Mayari"" Μαύρο 38 – Offer Pack",243.0,0.1,218.7,Volume,-10%
3x Valentino γυναικείο backpack με all-over logo print Καφέ ONE SIZE – Offer Pack,243.36,0.1,219.02,Volume,-10%
3x Dolce & Gabbana The One for Men Eau de Toilette 100ml – Offer Pack,245.49,0.1,220.94,Volume,-10%
CK Jeans γυναικεία τσάντα crossbody με ανάγλυφο μονόγραμμα Μαύρο ONE SIZE + Twinset γυναικεία τσάντα shopper ψάθινη με ανάγλυφο κεντημένο λογότυπο Λευκό ONE SIZE,261.31666666666666,0.15,222.12,Thematic,-15%
"Twinset γυναικεία τσάντα shopper ψάθινη με ανάγλυφο κεντημένο λογότυπο Λευκό ONE SIZE + Guess γυναικεία τσάντα tote μονόχρωμη με all-over 4G contrast logo print ""Vikky"" Καφέ ONE SIZE",261.4166666666667,0.15,222.2,Thematic,-15%
Boggi Milano ανδρικό overshirt με τσέπες Oversized Fit Μπλε Σκούρο L + Paul&Shark ανδρικό T-shirt με logo print στο πλάι Regular Fit Μαύρο XL,261.61333333333334,0.15,222.37,Thematic,-15%
"Karl Lagerfeld γυναικεία τσάντα tote βαμβακερή μονόχρωμη με contrast λεπτομέρειες ""Icon K S"" Μαύρο ONE SIZE + Twinset γυναικεία τσάντα shopper ψάθινη με ανάγλυφο κεντημένο λογότυπο Λευκό ONE SIZE",265.4166666666667,0.15,225.6,Thematic,-15%
"Ugg γυναικεία suede μποτάκια με ενισχυμένη σόλα Καμηλό 38 + Ugg γυναικεία πέδιλα ""GoldenGlow"" Μαύρο 40",282.2089552238806,0.2,225.77,Rule-Based,-20%
"Ugg γυναικεία suede μποτάκια με ενισχυμένη σόλα Καμηλό 38 + Ugg γυναικεία πέδιλα ""GoldenGlow"" Μαύρο 37",282.2089552238806,0.2,225.77,Rule-Based,-20%
3x Estée Lauder Beautiful Eau de Parfum Spray Estée Lauder Beautiful Eau de Parfum Spray 30 ml – Offer Pack,252.20999999999998,0.1,226.99,Volume,-10%
"CK Jeans γυναικεία τσάντα crossbody με ανάγλυφο μονόγραμμα Μαύρο ONE SIZE + Guess γυναικεία τσάντα tote μονόχρωμη με all-over 4G contrast logo print ""Vikky"" Καφέ ONE SIZE",269.9,0.15,229.41,Thematic,-15%
"3x Converse γυναικεία sneakers ""Chuck Taylor All Star Lift Platform'' Φούξια 37 – Offer Pack",255.0,0.1,229.5,Volume,-10%
"CK Jeans γυναικεία τσάντα crossbody με ανάγλυφο μονόγραμμα Μαύρο ONE SIZE + Karl Lagerfeld γυναικεία τσάντα tote βαμβακερή μονόχρωμη με contrast λεπτομέρειες ""Icon K S"" Μαύρο ONE SIZE",273.9,0.15,232.81,Thematic,-15%
"Karl Lagerfeld γυναικεία τσάντα tote βαμβακερή μονόχρωμη με contrast λεπτομέρειες ""Icon K S"" Μαύρο ONE SIZE + Guess γυναικεία τσάντα tote μονόχρωμη με all-over 4G contrast logo print ""Vikky"" Καφέ ONE SIZE",274.0,0.15,232.9,Thematic,-15%
"Guess γυναικεία sneakers μονόχρωμα με ανάγλυφο λογότυπο ""Brecky 4"" Λευκό 40 + Ugg γυναικεία mules suede ""Spring Cottage Clog"" Ταμπά 39",275.0,0.15,233.75,Thematic,-15%
"3x DOWN TOWN Home κουβέρτα μονή με ανάγλυφο σχέδιο ""871 Peach"" 170 x 240 cm – Offer Pack",263.76,0.1,237.38,Volume,-10%
3x Lacoste ανδρικό τζιν παντελόνι πεντάτσεπο Slim Fit (34L) Μαύρο 40 – Offer Pack,268.79999999999995,0.1,241.92,Volume,-10%
3x Timberland ανδρικό πουκάμισο Oxford μονόχρωμο με κεντημένο λογότυπο Slim Fit Σιελ XXL – Offer Pack,270.0,0.1,243.0,Volume,-10%
3x Twinset γυναικεία δερμάτινα σανδάλια με μεταλλικό λογότυπο Μαύρο 37 – Offer Pack,272.70000000000005,0.1,245.43,Volume,-10%
3x Yves Saint Laurent Y Eau de Parfum Intense 100ml – Offer Pack,273.15,0.1,245.83,Volume,-10%
"3x Guy Laroche ριχτάρι τριθέσιου καναπέ ""Matis Grey"" 180 x 300 cm – Offer Pack",276.0,0.1,248.4,Volume,-10%
4x Dolce&Gabbana Intense Eau de Parfum 25ml – Offer Pack,294.58181818181816,0.15000000000000002,250.39,Volume,-15%
"3x DOWN TOWN Home Σετ σεντόνια υπέρδιπλα S05 (245x270, 4 τεμάχια)    – Offer Pack",280.79999999999995,0.1,252.72,Volume,-10%
"Ugg γυναικεία suede μποτάκια με ενισχυμένη σόλα Καμηλό 38 + Ugg γυναικεία mules suede ""Spring Cottage Clog"" Ταμπά 39",317.2089552238806,0.2,253.77,Rule-Based,-20%
3x Chloé Nomade Eau de Parfum Naturelle Chloé Nomade Eau de Parfum Naturelle 75 ml – Offer Pack,283.32,0.1,254.99,Volume,-10%
"3x Forét ανδρικό πουλόβερ ribbed μονόχρωμο Regular Fit ""Cone"" Σκούρο Μπλε M – Offer Pack",285.0,0.1,256.5,Volume,-10%
"3x DOWN TOWN Home σετ σεντόνια υπέρδιπλα και μαξιλαροθήκες με ανάγλυφη ραφή ""250/15 Brown"" 2 x 245 x 270 cm - 2 x 52 x 75 cm – Offer Pack",287.76,0.1,258.98,Volume,-10%
3x Levi's® γυναικείο τζιν παντελόνι 724™ High Rise Straight Denim Blue Σκούρο 31W 32L – Offer Pack,297.0,0.1,267.3,Volume,-10%
3x Tommy Hilfiger γυναικείο backpack faux leather με μεταλλικό λογότυπο και signature λεπτομέρεια στο πλάι και στους ιμάντες Μπλε Σκούρο ONE SIZE – Offer Pack,298.62,0.1,268.76,Volume,-10%
3x Gerry Weber γυναικείο σακάκι κλασικό μονόχρωμο Μπλε Σκούρο 38 – Offer Pack,300.0,0.1,270.0,Volume,-10%
"Valentino γυναικεία τσάντα crossbody μονόχρωμη με μεταλλικό λογότυπο ""Copacabana S"" Ταμπά ONE SIZE + Michael Kors γυναικεία crossbody τσάντα με all-over logo letter print Εκρού ONE SIZE",318.475,0.15,270.7,Thematic,-15%
"Michael Kors γυναικεία crossbody τσάντα με all-over logo letter print Εκρού ONE SIZE + Valentino γυναικεία τσάντα crossbody μονόχρωμη με μεταλλικό λογότυπο ""Copacabana S"" Μαύρο ONE SIZE",322.7,0.15,274.29,Thematic,-15%
"DKNY γυναικεία τσάντα ώμου μονόχρωμη με γυαλιστερή όψη και διακριτικό λογότυπο ""Suri"" Μοβ ONE SIZE + Michael Kors γυναικεία crossbody τσάντα με all-over logo letter print Εκρού ONE SIZE",328.5,0.15,279.22,Thematic,-15%
Twinset γυναικεία τσάντα shopper ψάθινη με ανάγλυφο κεντημένο λογότυπο Λευκό ONE SIZE + Michael Kors γυναικεία crossbody τσάντα με all-over logo letter print Εκρού ONE SIZE,337.9166666666667,0.15,287.23,Thematic,-15%
"3x Camper ανδρικά δερμάτινα sneakers ""Peu"" Μαύρο 43 – Offer Pack",325.5,0.1,292.95,Volume,-10%
CK Jeans γυναικεία τσάντα crossbody με ανάγλυφο μονόγραμμα Μαύρο ONE SIZE + Michael Kors γυναικεία crossbody τσάντα με all-over logo letter print Εκρού ONE SIZE,346.4,0.15,294.44,Thematic,-15%
"Michael Kors γυναικεία crossbody τσάντα με all-over logo letter print Εκρού ONE SIZE + Guess γυναικεία τσάντα tote μονόχρωμη με all-over 4G contrast logo print ""Vikky"" Καφέ ONE SIZE",346.5,0.15,294.52,Thematic,-15%
